>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:03:41 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1588-g916782b6
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	rio
cluster:
Benchmarkpystone 1 144446 pystone/s	# POLL·0 C1·2 C1E·7 C3·3 C6·154
Benchmarkpystone 1 147504 pystone/s	# POLL·0 C1·4 C1E·4 C3·10 C6·147
Benchmarkpystone 1 146969 pystone/s	# POLL·0 C1·12 C1E·4 C3·5 C6·142
Benchmarkpystone 1 145466 pystone/s	# POLL·0 C1·19 C1E·3 C3·10 C6·166
Benchmarkpystone 1 145452 pystone/s	# POLL·1 C1·2 C1E·2 C3·7 C6·134
Benchmarkneo/go/sqlite-zwrk.go·1 10000	9784.4 req/s  102.204 latency-µs/object	# POLL·5 C1·14937 C1E·100775 C3·2937 C6·5191
Benchmarkneo/go/sqlite-zwrk.go·1 10000	9747.7 req/s  102.588 latency-µs/object	# POLL·9 C1·14725 C1E·98986 C3·1748 C6·8369
Benchmarkneo/go/sqlite-zwrk.go·1 10000	9914.1 req/s  100.867 latency-µs/object	# POLL·3 C1·14133 C1E·100327 C3·2044 C6·7279

# 2 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·2 30000	18228.1 req/s  109.721 latency-µs/object	# POLL·48 C1·55769 C1E·169583 C3·3306 C6·5621
Benchmarkneo/go/sqlite-zwrk.go·2 30000	18268.0 req/s  109.481 latency-µs/object	# POLL·50 C1·55827 C1E·170428 C3·2385 C6·6025
Benchmarkneo/go/sqlite-zwrk.go·2 30000	18241.1 req/s  109.642 latency-µs/object	# POLL·38 C1·55867 C1E·171012 C3·1736 C6·6947
Benchmarkneo/go/sqlite-zwrk.go·2 30000	18197.3 req/s  109.906 latency-µs/object	# POLL·46 C1·55928 C1E·172249 C3·2523 C6·5276
Benchmarkneo/go/sqlite-zwrk.go·2 30000	18196.2 req/s  109.913 latency-µs/object	# POLL·45 C1·55568 C1E·169792 C3·2467 C6·6401

# 3 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·3 50000	25316.5 req/s  118.500 latency-µs/object	# POLL·97 C1·80877 C1E·148709 C3·787 C6·3124
Benchmarkneo/go/sqlite-zwrk.go·3 50000	25362.1 req/s  118.287 latency-µs/object	# POLL·95 C1·79899 C1E·149079 C3·921 C6·2716
Benchmarkneo/go/sqlite-zwrk.go·3 50000	25325.1 req/s  118.460 latency-µs/object	# POLL·95 C1·81066 C1E·150654 C3·1012 C6·1739
Benchmarkneo/go/sqlite-zwrk.go·3 50000	25415.4 req/s  118.039 latency-µs/object	# POLL·89 C1·78103 C1E·146587 C3·736 C6·3512
Benchmarkneo/go/sqlite-zwrk.go·3 50000	25338.6 req/s  118.396 latency-µs/object	# POLL·102 C1·79131 C1E·147733 C3·826 C6·2753

# 4 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·4 50000	30165.3 req/s  132.603 latency-µs/object	# POLL·221 C1·91892 C1E·103966 C3·1241 C6·1145
Benchmarkneo/go/sqlite-zwrk.go·4 50000	30241.2 req/s  132.270 latency-µs/object	# POLL·210 C1·91092 C1E·104891 C3·624 C6·636
Benchmarkneo/go/sqlite-zwrk.go·4 50000	30258.8 req/s  132.193 latency-µs/object	# POLL·230 C1·92613 C1E·103951 C3·492 C6·2092
Benchmarkneo/go/sqlite-zwrk.go·4 50000	30287.7 req/s  132.067 latency-µs/object	# POLL·207 C1·91055 C1E·105260 C3·393 C6·1479
Benchmarkneo/go/sqlite-zwrk.go·4 50000	30302.1 req/s  132.004 latency-µs/object	# POLL·192 C1·90208 C1E·104796 C3·471 C6·1729

# 8 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·8 50000	38964.8 req/s  205.313 latency-µs/object	# POLL·199 C1·63876 C1E·29721 C3·179 C6·1378
Benchmarkneo/go/sqlite-zwrk.go·8 50000	39025.3 req/s  204.995 latency-µs/object	# POLL·159 C1·62430 C1E·29976 C3·307 C6·1099
Benchmarkneo/go/sqlite-zwrk.go·8 50000	39446.1 req/s  202.808 latency-µs/object	# POLL·160 C1·60067 C1E·29917 C3·375 C6·1081
Benchmarkneo/go/sqlite-zwrk.go·8 50000	39219.8 req/s  203.979 latency-µs/object	# POLL·202 C1·62456 C1E·29255 C3·224 C6·1741
Benchmarkneo/go/sqlite-zwrk.go·8 50000	39625.9 req/s  201.888 latency-µs/object	# POLL·201 C1·61217 C1E·28794 C3·524 C6·1318

# 12 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·12 100000	39836.9 req/s  301.228 latency-µs/object	# POLL·221 C1·54678 C1E·33574 C3·623 C6·1033
Benchmarkneo/go/sqlite-zwrk.go·12 100000	40605.6 req/s  295.526 latency-µs/object	# POLL·227 C1·53009 C1E·32079 C3·241 C6·1696
Benchmarkneo/go/sqlite-zwrk.go·12 100000	40807.6 req/s  294.063 latency-µs/object	# POLL·194 C1·53598 C1E·31941 C3·192 C6·1728
Benchmarkneo/go/sqlite-zwrk.go·12 100000	40736.7 req/s  294.575 latency-µs/object	# POLL·216 C1·53059 C1E·32813 C3·516 C6·741
Benchmarkneo/go/sqlite-zwrk.go·12 100000	40909.5 req/s  293.331 latency-µs/object	# POLL·161 C1·52592 C1E·32194 C3·198 C6·1704

# 16 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·16 100000	40023.4 req/s  399.766 latency-µs/object	# POLL·171 C1·38746 C1E·30560 C3·238 C6·1934
Benchmarkneo/go/sqlite-zwrk.go·16 100000	40416.9 req/s  395.874 latency-µs/object	# POLL·183 C1·37568 C1E·30380 C3·353 C6·1086
Benchmarkneo/go/sqlite-zwrk.go·16 100000	40550.0 req/s  394.575 latency-µs/object	# POLL·176 C1·37207 C1E·31294 C3·353 C6·1325
Benchmarkneo/go/sqlite-zwrk.go·16 100000	40912.7 req/s  391.077 latency-µs/object	# POLL·143 C1·35301 C1E·30217 C3·321 C6·1589
Benchmarkneo/go/sqlite-zwrk.go·16 100000	40660.7 req/s  393.501 latency-µs/object	# POLL·169 C1·36530 C1E·30001 C3·630 C6·1456
2018/03/05 14:23:38 accept tcp 192.168.0.6:5554: use of closed network connection
2018-03-05 14:23:38.7797 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite (sha1 disabled on: client)
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 95.2 µs/object	# crc32:14640593  nread=8540363  t=202.620929ms
# POLL·4 C1·3376 C1E·16287 C3·430 C6·1908
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 91.7 µs/object	# crc32:14640593  nread=8540363  t=195.055449ms
# POLL·1 C1·3948 C1E·16230 C3·1117 C6·217
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 92.7 µs/object	# crc32:14640593  nread=8540363  t=197.332923ms
# POLL·2 C1·3778 C1E·16710 C3·548 C6·656
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 92.6 µs/object	# crc32:14640593  nread=8540363  t=197.137952ms
# POLL·1 C1·3776 C1E·15631 C3·164 C6·1918
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 92.4 µs/object	# crc32:14640593  nread=8540363  t=196.614136ms
# POLL·3 C1·4080 C1E·15388 C3·205 C6·1727
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 35.2 µs/object	# crc32:14640593  nread=8540363  t=74.893496ms
# POLL·31 C1·4792 C1E·2524 C3·38 C6·132
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 33.7 µs/object	# crc32:14640593  nread=8540363  t=71.751057ms
# POLL·27 C1·4435 C1E·2717 C3·45 C6·114
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 36.0 µs/object	# crc32:14640593  nread=8540363  t=76.706415ms
# POLL·23 C1·4365 C1E·3001 C3·84 C6·147
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 37.0 µs/object	# crc32:14640593  nread=8540363  t=78.743248ms
# POLL·20 C1·3959 C1E·3282 C3·56 C6·136
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 36.6 µs/object	# crc32:14640593  nread=8540363  t=77.872031ms
# POLL·28 C1·4619 C1E·3161 C3·59 C6·106

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 20000	11035.5 req/s  90.617 latency-µs/object
# POLL·13 C1·46181 C1E·238624 C3·9136 C6·25685
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 20000	11060.1 req/s  90.415 latency-µs/object
# POLL·6 C1·43063 C1E·236147 C3·6438 C6·31550
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 20000	11087.3 req/s  90.193 latency-µs/object
# POLL·6 C1·45492 C1E·239805 C3·9002 C6·23640
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 20000	11149.9 req/s  89.687 latency-µs/object
# POLL·9 C1·42725 C1E·240850 C3·8788 C6·25908
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 20000	11097.0 req/s  90.115 latency-µs/object
# POLL·10 C1·44674 C1E·240632 C3·10621 C6·23061

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 30000	20129.0 req/s  99.359 latency-µs/object
# POLL·60 C1·66680 C1E·154404 C3·1811 C6·6473
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 30000	20106.7 req/s  99.469 latency-µs/object
# POLL·84 C1·68715 C1E·156586 C3·2083 C6·5471
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 30000	20010.1 req/s  99.950 latency-µs/object
# POLL·78 C1·67181 C1E·156396 C3·1497 C6·6382
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 30000	20172.7 req/s  99.144 latency-µs/object
# POLL·60 C1·67438 C1E·154692 C3·1705 C6·6062
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 30000	20007.5 req/s  99.962 latency-µs/object
# POLL·78 C1·67836 C1E·156388 C3·1755 C6·6742

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 50000	27922.8 req/s  107.439 latency-µs/object
# POLL·239 C1·117380 C1E·130448 C3·1443 C6·2625
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 50000	28010.3 req/s  107.103 latency-µs/object
# POLL·245 C1·118813 C1E·129990 C3·1049 C6·2971
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 50000	27930.2 req/s  107.411 latency-µs/object
# POLL·228 C1·116806 C1E·130815 C3·745 C6·2925
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 50000	27956.0 req/s  107.312 latency-µs/object
# POLL·206 C1·116629 C1E·130687 C3·848 C6·2617
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 50000	27923.1 req/s  107.438 latency-µs/object
# POLL·230 C1·116548 C1E·130774 C3·1132 C6·3027

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	34131.4 req/s  117.194 latency-µs/object
# POLL·327 C1·121523 C1E·75573 C3·1359 C6·870
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	34083.5 req/s  117.359 latency-µs/object
# POLL·337 C1·120646 C1E·75219 C3·162 C6·2774
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	34180.5 req/s  117.026 latency-µs/object
# POLL·401 C1·122707 C1E·74819 C3·1408 C6·840
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	33931.0 req/s  117.886 latency-µs/object
# POLL·332 C1·121615 C1E·75436 C3·198 C6·2207
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	34247.4 req/s  116.797 latency-µs/object
# POLL·330 C1·118797 C1E·76469 C3·1603 C6·462

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 100000	43579.5 req/s  183.573 latency-µs/object
# POLL·459 C1·101120 C1E·27084 C3·312 C6·1562
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 100000	44216.0 req/s  180.930 latency-µs/object
# POLL·454 C1·102686 C1E·25626 C3·380 C6·2000
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 100000	44504.2 req/s  179.758 latency-µs/object
# POLL·440 C1·99954 C1E·25099 C3·292 C6·2369
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 100000	44247.4 req/s  180.802 latency-µs/object
# POLL·469 C1·104804 C1E·25114 C3·109 C6·2500
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 100000	44299.6 req/s  180.589 latency-µs/object
# POLL·463 C1·101875 C1E·25695 C3·666 C6·1671

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 100000	42749.4 req/s  280.706 latency-µs/object
# POLL·225 C1·61593 C1E·24437 C3·1073 C6·1074
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 100000	42806.2 req/s  280.333 latency-µs/object
# POLL·272 C1·62159 C1E·24087 C3·309 C6·2067
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 100000	43203.2 req/s  277.757 latency-µs/object
# POLL·260 C1·63195 C1E·24570 C3·544 C6·1268
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 100000	43502.4 req/s  275.847 latency-µs/object
# POLL·279 C1·63162 C1E·24348 C3·198 C6·1525
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 100000	43716.9 req/s  274.494 latency-µs/object
# POLL·223 C1·61286 C1E·24174 C3·198 C6·2828

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 100000	40453.4 req/s  395.517 latency-µs/object
# POLL·188 C1·43842 C1E·27825 C3·278 C6·550
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 100000	40906.3 req/s  391.138 latency-µs/object
# POLL·213 C1·45299 C1E·26000 C3·530 C6·1176
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 100000	41413.6 req/s  386.347 latency-µs/object
# POLL·176 C1·42128 C1E·24948 C3·426 C6·2289
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 100000	41721.1 req/s  383.499 latency-µs/object
# POLL·189 C1·42915 C1E·25725 C3·571 C6·913
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 100000	41795.2 req/s  382.819 latency-µs/object
# POLL·179 C1·43013 C1E·24522 C3·235 C6·2098
2018/03/05 14:25:29 accept tcp 192.168.0.6:5554: use of closed network connection
2018-03-05 14:25:29.2314 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

dataset:	prod1-1024
node:
cluster:	rio

*** generating fs1 data...
/home/neotest/1/src/lab.nexedi.com/kirr/neo/go/neo/t/var/prod1-1024/fs1/data.fs Database records 79574733279 seconds in the future

*** generating sqlite data...
2018-03-05 14:26:05.2589 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** generating sql data...
2018-03-05 14:26:05 140623845337088 [Note] /usr/sbin/mysqld (mysqld 10.1.29-MariaDB-6) starting as process 11790 ...
2018-03-05 14:26:09 140370998007808 [Note] /usr/sbin/mysqld (mysqld 10.1.29-MariaDB-6) starting as process 11818 ...
2018-03-05 14:26:12 139874973136896 [Note] /usr/sbin/mysqld (mysqld 10.1.29-MariaDB-6) starting as process 11847 ...
2018-03-05 14:26:15 140636864657408 [Note] mysqld (mysqld 10.1.29-MariaDB-6) starting as process 11874 ...
unexpected packet: Retry Later in PrimaryBootstrapHandler
Connection to None lost
2018-03-05 14:26:33.1473 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** FileStorage
/home/neotest/1/src/lab.nexedi.com/kirr/neo/go/neo/t/var/prod1-1024/fs1/data.fs Database records 79574733218 seconds in the future
Benchmarkfs1-zhash.py 3789 23.6 µs/object	# crc32:a50b90dc  nread=4905351  t=0.090s
# POLL·0 C1·0 C1E·7 C3·6 C6·218
/home/neotest/1/src/lab.nexedi.com/kirr/neo/go/neo/t/var/prod1-1024/fs1/data.fs Database records 79574733218 seconds in the future
Benchmarkfs1-zhash.py 3789 24.0 µs/object	# crc32:a50b90dc  nread=4905351  t=0.091s
# POLL·0 C1·8 C1E·12 C3·6 C6·236
/home/neotest/1/src/lab.nexedi.com/kirr/neo/go/neo/t/var/prod1-1024/fs1/data.fs Database records 79574733218 seconds in the future
Benchmarkfs1-zhash.py 3789 24.1 µs/object	# crc32:a50b90dc  nread=4905351  t=0.091s
# POLL·0 C1·14 C1E·2 C3·6 C6·222
/home/neotest/1/src/lab.nexedi.com/kirr/neo/go/neo/t/var/prod1-1024/fs1/data.fs Database records 79574733217 seconds in the future
Benchmarkfs1-zhash.py 3789 23.8 µs/object	# crc32:a50b90dc  nread=4905351  t=0.090s
# POLL·0 C1·7 C1E·1 C3·6 C6·247
/home/neotest/1/src/lab.nexedi.com/kirr/neo/go/neo/t/var/prod1-1024/fs1/data.fs Database records 79574733217 seconds in the future
Benchmarkfs1-zhash.py 3789 23.9 µs/object	# crc32:a50b90dc  nread=4905351  t=0.091s
# POLL·0 C1·23 C1E·4 C3·6 C6·227

Benchmarkfs1-zhash.go 3789 3.4 µs/object	# crc32:a50b90dc  nread=4905351  t=12.991493ms	# POLL·0 C1·28 C1E·69 C3·10 C6·132
Benchmarkfs1-zhash.go 3789 3.4 µs/object	# crc32:a50b90dc  nread=4905351  t=12.781576ms	# POLL·0 C1·15 C1E·69 C3·13 C6·120
Benchmarkfs1-zhash.go 3789 3.4 µs/object	# crc32:a50b90dc  nread=4905351  t=12.957686ms	# POLL·0 C1·31 C1E·66 C3·18 C6·113
Benchmarkfs1-zhash.go 3789 3.4 µs/object	# crc32:a50b90dc  nread=4905351  t=12.847755ms	# POLL·0 C1·8 C1E·72 C3·8 C6·115
Benchmarkfs1-zhash.go 3789 3.4 µs/object	# crc32:a50b90dc  nread=4905351  t=12.906913ms	# POLL·0 C1·7 C1E·62 C3·8 C6·122
Benchmarkfs1-zhash.go+prefetch128 3789 3.0 µs/object	# crc32:a50b90dc  nread=4905351  t=11.236033ms	# POLL·1 C1·133 C1E·371 C3·41 C6·127
Benchmarkfs1-zhash.go+prefetch128 3789 3.0 µs/object	# crc32:a50b90dc  nread=4905351  t=11.374349ms	# POLL·0 C1·161 C1E·366 C3·46 C6·111
Benchmarkfs1-zhash.go+prefetch128 3789 3.0 µs/object	# crc32:a50b90dc  nread=4905351  t=11.408847ms	# POLL·0 C1·184 C1E·409 C3·39 C6·100
Benchmarkfs1-zhash.go+prefetch128 3789 3.0 µs/object	# crc32:a50b90dc  nread=4905351  t=11.299184ms	# POLL·0 C1·130 C1E·415 C3·45 C6·94
Benchmarkfs1-zhash.go+prefetch128 3789 3.0 µs/object	# crc32:a50b90dc  nread=4905351  t=11.430333ms	# POLL·1 C1·142 C1E·369 C3·51 C6·101

# 1 clients in parallel
Benchmarkfs1-zwrk.go·1 1000000	463483.5 req/s  2.158 latency-µs/object	# POLL·0 C1·114 C1E·90 C3·9 C6·521
Benchmarkfs1-zwrk.go·1 1000000	464418.6 req/s  2.153 latency-µs/object	# POLL·1 C1·90 C1E·82 C3·18 C6·501
Benchmarkfs1-zwrk.go·1 1000000	459079.4 req/s  2.178 latency-µs/object	# POLL·1 C1·87 C1E·89 C3·26 C6·496
Benchmarkfs1-zwrk.go·1 1000000	464490.3 req/s  2.153 latency-µs/object	# POLL·1 C1·92 C1E·91 C3·11 C6·514
Benchmarkfs1-zwrk.go·1 1000000	462350.1 req/s  2.163 latency-µs/object	# POLL·1 C1·96 C1E·91 C3·14 C6·487

# 2 clients in parallel
Benchmarkfs1-zwrk.go·2 1000000	859163.3 req/s  2.328 latency-µs/object	# POLL·1 C1·98 C1E·87 C3·23 C6·625
Benchmarkfs1-zwrk.go·2 1000000	821160.5 req/s  2.436 latency-µs/object	# POLL·1 C1·103 C1E·95 C3·7 C6·772
Benchmarkfs1-zwrk.go·2 1000000	914986.5 req/s  2.186 latency-µs/object	# POLL·0 C1·74 C1E·77 C3·20 C6·617
Benchmarkfs1-zwrk.go·2 1000000	904729.7 req/s  2.211 latency-µs/object	# POLL·0 C1·103 C1E·100 C3·13 C6·652
Benchmarkfs1-zwrk.go·2 1000000	910657.8 req/s  2.196 latency-µs/object	# POLL·1 C1·92 C1E·95 C3·18 C6·349

# 3 clients in parallel
Benchmarkfs1-zwrk.go·3 2000000	1360354.7 req/s  2.205 latency-µs/object	# POLL·0 C1·170 C1E·117 C3·18 C6·1082
Benchmarkfs1-zwrk.go·3 2000000	1347003.2 req/s  2.227 latency-µs/object	# POLL·1 C1·163 C1E·125 C3·20 C6·1074
Benchmarkfs1-zwrk.go·3 2000000	1348274.8 req/s  2.225 latency-µs/object	# POLL·1 C1·135 C1E·94 C3·26 C6·1058
Benchmarkfs1-zwrk.go·3 2000000	1360958.1 req/s  2.204 latency-µs/object	# POLL·1 C1·170 C1E·111 C3·7 C6·1018
Benchmarkfs1-zwrk.go·3 2000000	1360114.1 req/s  2.206 latency-µs/object	# POLL·0 C1·157 C1E·90 C3·28 C6·1060

# 4 clients in parallel
Benchmarkfs1-zwrk.go·4 3000000	1806487.2 req/s  2.214 latency-µs/object	# POLL·0 C1·200 C1E·118 C3·28 C6·1032
Benchmarkfs1-zwrk.go·4 3000000	1788015.0 req/s  2.237 latency-µs/object	# POLL·1 C1·189 C1E·111 C3·14 C6·1033
Benchmarkfs1-zwrk.go·4 3000000	1811000.4 req/s  2.209 latency-µs/object	# POLL·2 C1·188 C1E·119 C3·26 C6·1019
Benchmarkfs1-zwrk.go·4 3000000	1777565.6 req/s  2.250 latency-µs/object	# POLL·3 C1·185 C1E·118 C3·23 C6·1025
Benchmarkfs1-zwrk.go·4 3000000	1787162.3 req/s  2.238 latency-µs/object	# POLL·2 C1·174 C1E·92 C3·35 C6·947

# 8 clients in parallel
Benchmarkfs1-zwrk.go·8 3000000	2395710.6 req/s  3.339 latency-µs/object	# POLL·0 C1·207 C1E·201 C3·26 C6·155
Benchmarkfs1-zwrk.go·8 3000000	2317774.4 req/s  3.452 latency-µs/object	# POLL·1 C1·189 C1E·121 C3·32 C6·164
Benchmarkfs1-zwrk.go·8 3000000	2343747.0 req/s  3.413 latency-µs/object	# POLL·0 C1·166 C1E·154 C3·45 C6·134
Benchmarkfs1-zwrk.go·8 3000000	2321935.6 req/s  3.445 latency-µs/object	# POLL·0 C1·260 C1E·120 C3·14 C6·143
Benchmarkfs1-zwrk.go·8 3000000	2316294.0 req/s  3.454 latency-µs/object	# POLL·4 C1·213 C1E·136 C3·30 C6·119

# 12 clients in parallel
Benchmarkfs1-zwrk.go·12 3000000	2414942.0 req/s  4.969 latency-µs/object	# POLL·0 C1·262 C1E·146 C3·23 C6·155
Benchmarkfs1-zwrk.go·12 3000000	2398308.6 req/s  5.004 latency-µs/object	# POLL·0 C1·271 C1E·161 C3·25 C6·124
Benchmarkfs1-zwrk.go·12 3000000	2393927.2 req/s  5.013 latency-µs/object	# POLL·1 C1·292 C1E·144 C3·21 C6·134
Benchmarkfs1-zwrk.go·12 3000000	2405770.3 req/s  4.988 latency-µs/object	# POLL·0 C1·273 C1E·138 C3·45 C6·124
Benchmarkfs1-zwrk.go·12 3000000	2406818.0 req/s  4.986 latency-µs/object	# POLL·0 C1·230 C1E·163 C3·36 C6·145

# 16 clients in parallel
